runId,label,caseId,iteration,sessions,schedulerScope,concurrency,minStartGapMs,completionCooldownMs,maxStartsPerWindow,windowMs,totalRequests,unscheduledRequests,totalDurationMs,successCount,walkOnlyCount,noRouteCount,http429Count,odsayMinus1Count,http5xxCount,otherErrorCount,responseAverageMs,responseP50Ms,responseP95Ms,responseMaxMs,startGapMinMs,startGapP50Ms,startGapP95Ms,maxObservedGlobalConcurrency,maxObservedStartsPerSecond,stopReason
two-sessions-global-c2-s500-3x3-1,two-sessions-global-c2-s500,3x3,1,2,global,2,500,0,0,1000,18,0,9680,18,0,0,0,0,0,0,595,440,1577,1577,502,511,1077,2,2,
